"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:13:14,FALSE,NA,"705591907250937856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","annepowt",46,TRUE,FALSE,NA,NA
"2","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:13:11,FALSE,NA,"705591894399561729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atbsmile",46,TRUE,FALSE,NA,NA
"3","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:13:10,FALSE,NA,"705591888951152640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arlene_79",46,TRUE,FALSE,NA,NA
"4","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:11:51,FALSE,NA,"705591556934217728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hime_Christine",46,TRUE,FALSE,NA,NA
"5","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:11:39,FALSE,NA,"705591509035327488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TadeoKurt",46,TRUE,FALSE,NA,NA
"6","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:11:26,FALSE,NA,"705591455499161600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","F73312771Hannah",46,TRUE,FALSE,NA,NA
"7","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:11:15,FALSE,NA,"705591407092723718",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CahatolRivera",46,TRUE,FALSE,NA,NA
"8","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:10:36,FALSE,NA,"705591242529206274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NorilynSantos",46,TRUE,FALSE,NA,NA
"9","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:10:29,FALSE,NA,"705591214440062976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monette_dj",46,TRUE,FALSE,NA,NA
"10","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-04 03:09:22,FALSE,NA,"705590935191597056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mai_FOREVER_Den",11354,TRUE,FALSE,NA,NA
"11","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:09:00,FALSE,NA,"705590839796346880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sampaga_jr",46,TRUE,FALSE,NA,NA
"12","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:07:33,FALSE,NA,"705590474917093377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aldubzyou",46,TRUE,FALSE,NA,NA
"13","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:07:31,FALSE,NA,"705590469892317184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flkrsncharmaine",46,TRUE,FALSE,NA,NA
"14","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:06:29,FALSE,NA,"705590206188036097",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","roksanchezxc",46,TRUE,FALSE,NA,NA
"15","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:06:28,FALSE,NA,"705590205735051264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OnlineAldubInc",46,TRUE,FALSE,NA,NA
"16","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:05:59,FALSE,NA,"705590082242269184",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","multigeminigirl",46,TRUE,FALSE,NA,NA
"17","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:05:40,FALSE,NA,"705590003368243201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bahia_ellen",46,TRUE,FALSE,NA,NA
"18","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:05:36,FALSE,NA,"705589987887046656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ManahanJoana",46,TRUE,FALSE,NA,NA
"19","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:05:25,FALSE,NA,"705589939132506113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Enajp1964",46,TRUE,FALSE,NA,NA
"20","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:05:22,FALSE,NA,"705589928931889152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merlzobinguar",46,TRUE,FALSE,NA,NA
"21","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:05:19,FALSE,NA,"705589915375906816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alemaj_razab",46,TRUE,FALSE,NA,NA
"22","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:04:59,FALSE,NA,"705589830546100224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alesorocsalev",46,TRUE,FALSE,NA,NA
"23","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:04:27,FALSE,NA,"705589697310027778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChristelBibz",46,TRUE,FALSE,NA,NA
"24","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:04:26,FALSE,NA,"705589694281584640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","funtimes226",46,TRUE,FALSE,NA,NA
"25","#ALDUB Oct 15 2015: Sinabi na ni Lola Nidora ang TAMANG PANAHON para kin... https://t.co/bGQ7FeAqSG via @YouTube",FALSE,0,NA,2016-03-04 03:04:21,FALSE,NA,"705589672349556736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EstrellaArzadon",0,FALSE,FALSE,NA,NA
"26","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-04 03:04:12,FALSE,NA,"705589632285560832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","keiLovesss",11354,TRUE,FALSE,NA,NA
"27","RT @hoshi_ai: #AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,0,NA,2016-03-04 03:04:11,FALSE,NA,"705589630414884864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ALDUBWorldwide_",46,TRUE,FALSE,NA,NA
"28","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-04 03:03:32,FALSE,NA,"705589465796976641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mainedxcm",11354,TRUE,FALSE,NA,NA
"29","RT @naughtynate29: Happy happy birthday @mainedcm <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> all the best! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #aldub you <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #NicomaineAt21 https://t.co/o7Be2e76ay https://t.c…",FALSE,0,NA,2016-03-04 03:02:30,FALSE,NA,"705589205280292864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhabie_corilla",4311,TRUE,FALSE,NA,NA
"30","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-04 03:02:27,FALSE,NA,"705589194882621442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ortizmercy0619",11354,TRUE,FALSE,NA,NA
"31","RT @naughtynate29: Happy happy birthday @mainedcm <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> all the best! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #aldub you <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #NicomaineAt21 https://t.co/o7Be2e76ay https://t.c…",FALSE,0,NA,2016-03-04 03:02:22,FALSE,NA,"705589171646169091",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","braveheart12281",4311,TRUE,FALSE,NA,NA
"32","RT @AIDubPromotions: RT @mainedcm : My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #AlDub https:…",FALSE,0,NA,2016-03-04 03:01:44,FALSE,NA,"705589013025939457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ning_cruz25",388,TRUE,FALSE,NA,NA
"33","#AlDub Endorsments.
Overflowing blessings <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+009B>

#ALDUBRegaloNiLola https://t.co/mNCZ2TLACS",FALSE,19,NA,2016-03-04 03:01:40,FALSE,NA,"705588996471128064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hoshi_ai",46,FALSE,FALSE,NA,NA
"34","RT @naughtynate29: Happy happy birthday @mainedcm <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> all the best! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #aldub you <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #NicomaineAt21 https://t.co/o7Be2e76ay https://t.c…",FALSE,0,NA,2016-03-04 03:01:22,FALSE,NA,"705588921057435648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gay_rowena",4311,TRUE,FALSE,NA,NA
"35","@mainedcm  ang ganda mo talaga ate menggay
 #aldub you",FALSE,0,"mainedcm",2016-03-04 03:00:19,FALSE,"704844107886120960","705588655214039040","63701775","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ronalynmariano0",0,FALSE,FALSE,NA,NA
"36","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-04 02:59:59,FALSE,NA,"705588571881603073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CaridadFiguero2",11354,TRUE,FALSE,NA,NA
"37","ang saya #aldub regalo ni lola",FALSE,0,NA,2016-03-04 02:57:09,FALSE,NA,"705587859466690560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GicoHovi",0,FALSE,FALSE,NA,NA
"38","RT @AIDubPromotions: RT @mainedcm : My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #AlDub https:…",FALSE,0,NA,2016-03-04 02:57:05,FALSE,NA,"705587840625684480",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","bautistaysiad",388,TRUE,FALSE,NA,NA
"39","RT @naughtynate29: Happy happy birthday @mainedcm <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> all the best! <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+008B><U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #aldub you <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #NicomaineAt21 https://t.co/o7Be2e76ay https://t.c…",FALSE,0,NA,2016-03-04 02:54:45,FALSE,NA,"705587256208142336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pojasrelmae",4311,TRUE,FALSE,NA,NA
"40","RT @AIDubPromotions: RT @mainedcm : My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #AlDub https:…",FALSE,0,NA,2016-03-04 02:54:34,FALSE,NA,"705587209932374016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","villorente_jing",388,TRUE,FALSE,NA,NA
"41","RT @AIDubPromotions: RT @mainedcm : My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #AlDub https:…",FALSE,0,NA,2016-03-04 02:54:09,FALSE,NA,"705587105188057088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rhiszamay",388,TRUE,FALSE,NA,NA
"42","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-04 02:53:39,FALSE,NA,"705586979547664386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BastatasJhunry",11354,TRUE,FALSE,NA,NA
"43","RT @AIDubPromotions: RT @mainedcm : My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #AlDub https:…",FALSE,0,NA,2016-03-04 02:53:23,FALSE,NA,"705586911943925760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rockyrainrapke1",388,TRUE,FALSE,NA,NA
"44","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-04 02:52:50,FALSE,NA,"705586774152613888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","millan_dooma",11354,TRUE,FALSE,NA,NA
"45","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-04 02:52:25,FALSE,NA,"705586666040209408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sxnflxwxrlxdy",11354,TRUE,FALSE,NA,NA
"46","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-04 02:52:07,FALSE,NA,"705586594284118016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agieton",11354,TRUE,FALSE,NA,NA
"47","RT @mainedcm: My birthday is coming! And here’s a surprise for you from @OPLUSUSA  #OplusHappyBdayMaine #OplusUSA #AlDub https://t.co/kxZ40…",FALSE,0,NA,2016-03-04 02:52:05,FALSE,NA,"705586583576010752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jamaica_pineda",11354,TRUE,FALSE,NA,NA
